class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,merge_cnnz,merge2_cnnz,merge3_cnnz,merge6_cnnz,merge7_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,merge_time,merge2_time,merge3_time,merge6_time,merge7_time,man_write,cu_compute_t,man_compute_t,merge_compute_t,merge2_compute_t,merge3_compute_t,merge6_compute_t,merge7_compute_t,phases,cublas_ms,ocean_ms
Mildly sparse,can_73,73,377,7.0744980296490905,1377,1377,1377,1377,1377,1377,1377,0.0,,0.05000000000006821,0.13599999999996726,0.047000000000025466,0.023000000000024556,0.23300000000006094,0.401,,,,,0.362,0.339,0.293,0.254,0.288,0.283,,0.24900000000002365,0.22299999999995634,0.20300000000008822,0.15599999999994907,0.11799999999993815,0.15199999999992997,0.14599999999995816,"{('cu', 'start'): 581.602, ('cu', 'h2dmalloc'): 581.651, ('cu', 'h2d'): 581.664, ('cu', 'workest'): 581.714, ('cu', 'compute'): 581.85, ('cu', 'copy'): 581.897, ('cu', 'pack'): 581.913, ('cu', 'd2h'): 581.936, ('gust', 'start'): 582.011, ('gust', 'h2d'): 582.072, ('gust', 'count'): 582.097, ('gust', 'scan'): 582.128, ('gust', 'expand'): 582.151, ('gust', 'sort'): 582.196, ('gust', 'reduce'): 582.232, ('gust', 'final'): 582.279, ('gust', 'pack'): 582.295, ('gust', 'd2h'): 582.304, ('merge', 'start'): 582.379, ('merge', 'h2d'): 582.439, ('merge', 'count'): 582.459, ('merge', 'scan'): 582.49, ('merge', 'expand'): 582.516, ('merge', 'merge'): 582.568, ('merge', 'final'): 582.603, ('merge', 'compact'): 582.626, ('merge', 'pack'): 582.642, ('merge', 'd2h'): 582.651, ('mrg2', 'start'): 582.725, ('mrg2', 'h2d'): 582.782, ('mrg2', 'count'): 582.803, ('mrg2', 'scan'): 582.833, ('mrg2', 'merge'): 582.872, ('mrg2', 'final'): 582.902, ('mrg2', 'compact'): 582.921, ('mrg2', 'pack'): 582.938, ('mrg2', 'd2h'): 582.947, ('mrg3', 'start'): 583.023, ('mrg3', 'h2d'): 583.08, ('mrg3', 'count'): 583.108, ('mrg3', 'scan'): 583.151, ('mrg3', 'merge'): 583.183, ('mrg3', 'pack'): 583.198, ('mrg3', 'd2h'): 583.207, ('mrg6', 'start'): 583.282, ('mrg6', 'h2d'): 583.339, ('mrg6', 'mean_numk'): 583.344, ('mrg6', 'scan'): 583.386, ('mrg6', 'classify'): 583.391, ('mrg6', 'light'): 583.428, ('mrg6', 'compact'): 583.475, ('mrg6', 'pack'): 583.491, ('mrg6', 'd2h'): 583.5, ('mrg7', 'start'): 583.576, ('mrg7', 'h2d'): 583.633, ('mrg7', 'mean_numk'): 583.638, ('mrg7', 'scan'): 583.679, ('mrg7', 'classify'): 583.685, ('mrg7', 'light'): 583.723, ('mrg7', 'compact'): 583.763, ('mrg7', 'pack'): 583.779, ('mrg7', 'd2h'): 583.788}",0.0488950172439217,0.165385599178262
Mildly sparse,bcspwr02,49,167,6.9554352353186175,403,403,403,403,403,403,403,0.0,,0.04099999999993997,0.14400000000000546,0.04399999999998272,0.02299999999991087,0.22899999999992815,0.4,,,,,0.356,0.356,0.349,0.332,0.368,0.33,,0.24500000000000455,0.21299999999996544,0.18799999999998818,0.17600000000004457,0.1430000000000291,0.16800000000000637,0.15899999999999181,"{('cu', 'start'): 567.466, ('cu', 'h2dmalloc'): 567.515, ('cu', 'h2d'): 567.527, ('cu', 'workest'): 567.568, ('cu', 'compute'): 567.712, ('cu', 'copy'): 567.756, ('cu', 'pack'): 567.772, ('cu', 'd2h'): 567.795, ('gust', 'start'): 567.873, ('gust', 'h2d'): 567.933, ('gust', 'count'): 567.951, ('gust', 'scan'): 567.983, ('gust', 'expand'): 568.004, ('gust', 'sort'): 568.048, ('gust', 'reduce'): 568.083, ('gust', 'final'): 568.131, ('gust', 'pack'): 568.146, ('gust', 'd2h'): 568.155, ('merge', 'start'): 568.235, ('merge', 'h2d'): 568.293, ('merge', 'count'): 568.31, ('merge', 'scan'): 568.343, ('merge', 'expand'): 568.367, ('merge', 'merge'): 568.401, ('merge', 'final'): 568.435, ('merge', 'compact'): 568.459, ('merge', 'pack'): 568.481, ('merge', 'd2h'): 568.494, ('mrg2', 'start'): 568.599, ('mrg2', 'h2d'): 568.665, ('mrg2', 'count'): 568.689, ('mrg2', 'scan'): 568.73, ('mrg2', 'merge'): 568.766, ('mrg2', 'final'): 568.796, ('mrg2', 'compact'): 568.818, ('mrg2', 'pack'): 568.841, ('mrg2', 'd2h'): 568.853, ('mrg3', 'start'): 568.957, ('mrg3', 'h2d'): 569.038, ('mrg3', 'count'): 569.067, ('mrg3', 'scan'): 569.128, ('mrg3', 'merge'): 569.16, ('mrg3', 'pack'): 569.181, ('mrg3', 'd2h'): 569.194, ('mrg6', 'start'): 569.295, ('mrg6', 'h2d'): 569.365, ('mrg6', 'mean_numk'): 569.37, ('mrg6', 'scan'): 569.415, ('mrg6', 'classify'): 569.419, ('mrg6', 'light'): 569.448, ('mrg6', 'compact'): 569.509, ('mrg6', 'pack'): 569.533, ('mrg6', 'd2h'): 569.545, ('mrg7', 'start'): 569.669, ('mrg7', 'h2d'): 569.748, ('mrg7', 'mean_numk'): 569.756, ('mrg7', 'scan'): 569.812, ('mrg7', 'classify'): 569.817, ('mrg7', 'light'): 569.847, ('mrg7', 'compact'): 569.89, ('mrg7', 'pack'): 569.907, ('mrg7', 'd2h'): 569.917}",0.0477839494124054,0.1598144003888592
Mildly sparse,can_144,144,1296,6.25,3456,3456,3456,3456,3456,3456,3456,0.0,,0.051000000000044565,0.15799999999990177,0.04800000000000182,0.023000000000024556,0.25699999999994816,0.429,,,,,0.436,0.383,0.305,0.265,0.302,0.297,,0.27300000000002456,0.2869999999999209,0.23299999999994725,0.1570000000000391,0.12199999999995725,0.15499999999997272,0.15200000000004366,"{('cu', 'start'): 564.287, ('cu', 'h2dmalloc'): 564.337, ('cu', 'h2d'): 564.351, ('cu', 'workest'): 564.402, ('cu', 'compute'): 564.56, ('cu', 'copy'): 564.608, ('cu', 'pack'): 564.624, ('cu', 'd2h'): 564.647, ('gust', 'start'): 564.724, ('gust', 'h2d'): 564.787, ('gust', 'count'): 564.806, ('gust', 'scan'): 564.839, ('gust', 'expand'): 564.863, ('gust', 'sort'): 564.973, ('gust', 'reduce'): 565.01, ('gust', 'final'): 565.058, ('gust', 'pack'): 565.074, ('gust', 'd2h'): 565.083, ('merge', 'start'): 565.165, ('merge', 'h2d'): 565.226, ('merge', 'count'): 565.245, ('merge', 'scan'): 565.277, ('merge', 'expand'): 565.311, ('merge', 'merge'): 565.387, ('merge', 'final'): 565.423, ('merge', 'compact'): 565.445, ('merge', 'pack'): 565.459, ('merge', 'd2h'): 565.469, ('mrg2', 'start'): 565.553, ('mrg2', 'h2d'): 565.615, ('mrg2', 'count'): 565.635, ('mrg2', 'scan'): 565.666, ('mrg2', 'merge'): 565.705, ('mrg2', 'final'): 565.735, ('mrg2', 'compact'): 565.757, ('mrg2', 'pack'): 565.772, ('mrg2', 'd2h'): 565.783, ('mrg3', 'start'): 565.863, ('mrg3', 'h2d'): 565.923, ('mrg3', 'count'): 565.954, ('mrg3', 'scan'): 565.999, ('mrg3', 'merge'): 566.03, ('mrg3', 'pack'): 566.045, ('mrg3', 'd2h'): 566.054, ('mrg6', 'start'): 566.133, ('mrg6', 'h2d'): 566.193, ('mrg6', 'mean_numk'): 566.201, ('mrg6', 'scan'): 566.244, ('mrg6', 'classify'): 566.249, ('mrg6', 'light'): 566.289, ('mrg6', 'compact'): 566.332, ('mrg6', 'pack'): 566.348, ('mrg6', 'd2h'): 566.357, ('mrg7', 'start'): 566.44, ('mrg7', 'h2d'): 566.5, ('mrg7', 'mean_numk'): 566.507, ('mrg7', 'scan'): 566.555, ('mrg7', 'classify'): 566.559, ('mrg7', 'light'): 566.595, ('mrg7', 'compact'): 566.637, ('mrg7', 'pack'): 566.652, ('mrg7', 'd2h'): 566.662}",0.0393930822610855,0.2819264001911506
Mildly sparse,can_62,62,218,5.6711758584807495,482,482,482,482,482,482,482,0.0,,0.043000000000006366,0.13799999999991996,0.047000000000025466,0.02400000000000091,0.2279999999999518,0.409,,,,,0.389,0.348,0.309,0.263,0.316,0.304,,0.24299999999993815,0.23099999999999454,0.19700000000000273,0.15600000000006276,0.11400000000003274,0.16099999999994452,0.15199999999992997,"{('cu', 'start'): 635.929, ('cu', 'h2dmalloc'): 635.981, ('cu', 'h2d'): 635.994, ('cu', 'workest'): 636.037, ('cu', 'compute'): 636.175, ('cu', 'copy'): 636.222, ('cu', 'pack'): 636.237, ('cu', 'd2h'): 636.261, ('gust', 'start'): 636.346, ('gust', 'h2d'): 636.41, ('gust', 'count'): 636.43, ('gust', 'scan'): 636.464, ('gust', 'expand'): 636.491, ('gust', 'sort'): 636.534, ('gust', 'reduce'): 636.571, ('gust', 'final'): 636.625, ('gust', 'pack'): 636.641, ('gust', 'd2h'): 636.65, ('merge', 'start'): 636.739, ('merge', 'h2d'): 636.802, ('merge', 'count'): 636.822, ('merge', 'scan'): 636.86, ('merge', 'expand'): 636.887, ('merge', 'merge'): 636.923, ('merge', 'final'): 636.959, ('merge', 'compact'): 636.983, ('merge', 'pack'): 636.999, ('merge', 'd2h'): 637.008, ('mrg2', 'start'): 637.097, ('mrg2', 'h2d'): 637.159, ('mrg2', 'count'): 637.178, ('mrg2', 'scan'): 637.212, ('mrg2', 'merge'): 637.246, ('mrg2', 'final'): 637.277, ('mrg2', 'compact'): 637.299, ('mrg2', 'pack'): 637.315, ('mrg2', 'd2h'): 637.324, ('mrg3', 'start'): 637.413, ('mrg3', 'h2d'): 637.475, ('mrg3', 'count'): 637.499, ('mrg3', 'scan'): 637.547, ('mrg3', 'merge'): 637.574, ('mrg3', 'pack'): 637.589, ('mrg3', 'd2h'): 637.598, ('mrg6', 'start'): 637.681, ('mrg6', 'h2d'): 637.743, ('mrg6', 'mean_numk'): 637.747, ('mrg6', 'scan'): 637.794, ('mrg6', 'classify'): 637.799, ('mrg6', 'light'): 637.827, ('mrg6', 'compact'): 637.884, ('mrg6', 'pack'): 637.904, ('mrg6', 'd2h'): 637.913, ('mrg7', 'start'): 638.003, ('mrg7', 'h2d'): 638.065, ('mrg7', 'mean_numk'): 638.071, ('mrg7', 'scan'): 638.12, ('mrg7', 'classify'): 638.125, ('mrg7', 'light'): 638.153, ('mrg7', 'compact'): 638.2, ('mrg7', 'pack'): 638.217, ('mrg7', 'd2h'): 638.226}",0.0483850017189979,0.1589376003015786
Mildly sparse,can_161,161,1377,5.31229505034528,3761,3761,3761,3761,3761,3761,3761,0.0,,0.05099999999993088,0.1490000000000009,0.04899999999997817,0.02400000000000091,0.24899999999990996,0.422,,,,,0.446,0.391,0.301,0.272,0.322,0.293,,0.26499999999998636,0.3000000000000682,0.24699999999995725,0.1570000000000391,0.1290000000000191,0.17099999999993543,0.14800000000002456,"{('cu', 'start'): 565.953, ('cu', 'h2dmalloc'): 566.003, ('cu', 'h2d'): 566.017, ('cu', 'workest'): 566.068, ('cu', 'compute'): 566.217, ('cu', 'copy'): 566.266, ('cu', 'pack'): 566.282, ('cu', 'd2h'): 566.306, ('gust', 'start'): 566.382, ('gust', 'h2d'): 566.444, ('gust', 'count'): 566.471, ('gust', 'scan'): 566.503, ('gust', 'expand'): 566.526, ('gust', 'sort'): 566.633, ('gust', 'reduce'): 566.67, ('gust', 'final'): 566.724, ('gust', 'pack'): 566.744, ('gust', 'd2h'): 566.753, ('merge', 'start'): 566.834, ('merge', 'h2d'): 566.894, ('merge', 'count'): 566.914, ('merge', 'scan'): 566.945, ('merge', 'expand'): 566.977, ('merge', 'merge'): 567.065, ('merge', 'final'): 567.1, ('merge', 'compact'): 567.127, ('merge', 'pack'): 567.141, ('merge', 'd2h'): 567.151, ('mrg2', 'start'): 567.23, ('mrg2', 'h2d'): 567.29, ('mrg2', 'count'): 567.31, ('mrg2', 'scan'): 567.341, ('mrg2', 'merge'): 567.382, ('mrg2', 'final'): 567.411, ('mrg2', 'compact'): 567.432, ('mrg2', 'pack'): 567.447, ('mrg2', 'd2h'): 567.456, ('mrg3', 'start'): 567.536, ('mrg3', 'h2d'): 567.596, ('mrg3', 'count'): 567.628, ('mrg3', 'scan'): 567.672, ('mrg3', 'merge'): 567.71, ('mrg3', 'pack'): 567.725, ('mrg3', 'd2h'): 567.735, ('mrg6', 'start'): 567.812, ('mrg6', 'h2d'): 567.873, ('mrg6', 'mean_numk'): 567.886, ('mrg6', 'scan'): 567.929, ('mrg6', 'classify'): 567.933, ('mrg6', 'light'): 567.975, ('mrg6', 'compact'): 568.022, ('mrg6', 'pack'): 568.044, ('mrg6', 'd2h'): 568.053, ('mrg7', 'start'): 568.14, ('mrg7', 'h2d'): 568.201, ('mrg7', 'mean_numk'): 568.207, ('mrg7', 'scan'): 568.249, ('mrg7', 'classify'): 568.254, ('mrg7', 'light'): 568.291, ('mrg7', 'compact'): 568.333, ('mrg7', 'pack'): 568.349, ('mrg7', 'd2h'): 568.358}",0.0394670059904456,0.5718527990859001
Mildly sparse,bcsstk03,112,640,5.1020408163265305,1072,1072,1072,1072,1072,1072,1072,0.0,,0.049999999999954525,0.1410000000000764,0.04499999999995907,0.023000000000024556,0.23599999999999,0.402,,,,,0.433,0.319,0.285,0.251,0.287,0.277,,0.2519999999999527,0.28499999999996817,0.17600000000004457,0.1449999999999818,0.10900000000003729,0.14299999999991542,0.1350000000001046,"{('cu', 'start'): 571.415, ('cu', 'h2dmalloc'): 571.464, ('cu', 'h2d'): 571.476, ('cu', 'workest'): 571.526, ('cu', 'compute'): 571.667, ('cu', 'copy'): 571.712, ('cu', 'pack'): 571.728, ('cu', 'd2h'): 571.751, ('gust', 'start'): 571.823, ('gust', 'h2d'): 571.885, ('gust', 'count'): 571.905, ('gust', 'scan'): 571.938, ('gust', 'expand'): 571.958, ('gust', 'sort'): 572.064, ('gust', 'reduce'): 572.102, ('gust', 'final'): 572.154, ('gust', 'pack'): 572.17, ('gust', 'd2h'): 572.179, ('merge', 'start'): 572.262, ('merge', 'h2d'): 572.323, ('merge', 'count'): 572.342, ('merge', 'scan'): 572.374, ('merge', 'expand'): 572.397, ('merge', 'merge'): 572.428, ('merge', 'final'): 572.462, ('merge', 'compact'): 572.485, ('merge', 'pack'): 572.499, ('merge', 'd2h'): 572.509, ('mrg2', 'start'): 572.586, ('mrg2', 'h2d'): 572.644, ('mrg2', 'count'): 572.665, ('mrg2', 'scan'): 572.696, ('mrg2', 'merge'): 572.723, ('mrg2', 'final'): 572.752, ('mrg2', 'compact'): 572.773, ('mrg2', 'pack'): 572.789, ('mrg2', 'd2h'): 572.798, ('mrg3', 'start'): 572.877, ('mrg3', 'h2d'): 572.934, ('mrg3', 'count'): 572.958, ('mrg3', 'scan'): 573.002, ('mrg3', 'merge'): 573.029, ('mrg3', 'pack'): 573.043, ('mrg3', 'd2h'): 573.053, ('mrg6', 'start'): 573.133, ('mrg6', 'h2d'): 573.191, ('mrg6', 'mean_numk'): 573.199, ('mrg6', 'scan'): 573.243, ('mrg6', 'classify'): 573.247, ('mrg6', 'light'): 573.272, ('mrg6', 'compact'): 573.318, ('mrg6', 'pack'): 573.334, ('mrg6', 'd2h'): 573.343, ('mrg7', 'start'): 573.424, ('mrg7', 'h2d'): 573.483, ('mrg7', 'mean_numk'): 573.491, ('mrg7', 'scan'): 573.533, ('mrg7', 'classify'): 573.537, ('mrg7', 'light'): 573.562, ('mrg7', 'compact'): 573.603, ('mrg7', 'pack'): 573.618, ('mrg7', 'd2h'): 573.627}",0.0315229408442974,0.1386015997966751
Mildly sparse,bcsstk06,420,7860,4.45578231292517,23660,23660,23660,23660,23660,23660,23660,0.0,,0.05200000000002092,0.22899999999992815,0.05300000000011096,0.10099999999999909,0.33400000000006,0.591,,,,,0.732,0.787,0.392,0.342,0.371,0.365,,0.35400000000004184,0.5180000000000291,0.5740000000000691,0.21900000000005093,0.17799999999999727,0.20400000000006457,0.20099999999990814,"{('cu', 'start'): 570.335, ('cu', 'h2dmalloc'): 570.388, ('cu', 'h2d'): 570.404, ('cu', 'workest'): 570.456, ('cu', 'compute'): 570.685, ('cu', 'copy'): 570.738, ('cu', 'pack'): 570.758, ('cu', 'd2h'): 570.859, ('gust', 'start'): 570.934, ('gust', 'h2d'): 571.001, ('gust', 'count'): 571.022, ('gust', 'scan'): 571.057, ('gust', 'expand'): 571.094, ('gust', 'sort'): 571.335, ('gust', 'reduce'): 571.437, ('gust', 'final'): 571.501, ('gust', 'pack'): 571.519, ('gust', 'd2h'): 571.534, ('merge', 'start'): 571.672, ('merge', 'h2d'): 571.737, ('merge', 'count'): 571.758, ('merge', 'scan'): 571.8, ('merge', 'expand'): 571.889, ('merge', 'merge'): 572.224, ('merge', 'final'): 572.266, ('merge', 'compact'): 572.295, ('merge', 'pack'): 572.311, ('merge', 'd2h'): 572.326, ('mrg2', 'start'): 572.465, ('mrg2', 'h2d'): 572.531, ('mrg2', 'count'): 572.552, ('mrg2', 'scan'): 572.586, ('mrg2', 'merge'): 572.668, ('mrg2', 'final'): 572.702, ('mrg2', 'compact'): 572.729, ('mrg2', 'pack'): 572.75, ('mrg2', 'd2h'): 572.766, ('mrg3', 'start'): 572.863, ('mrg3', 'h2d'): 572.929, ('mrg3', 'count'): 572.975, ('mrg3', 'scan'): 573.027, ('mrg3', 'merge'): 573.09, ('mrg3', 'pack'): 573.107, ('mrg3', 'd2h'): 573.123, ('mrg6', 'start'): 573.21, ('mrg6', 'h2d'): 573.275, ('mrg6', 'mean_numk'): 573.28, ('mrg6', 'scan'): 573.329, ('mrg6', 'classify'): 573.338, ('mrg6', 'light'): 573.413, ('mrg6', 'compact'): 573.462, ('mrg6', 'pack'): 573.479, ('mrg6', 'd2h'): 573.495, ('mrg7', 'start'): 573.587, ('mrg7', 'h2d'): 573.652, ('mrg7', 'mean_numk'): 573.657, ('mrg7', 'scan'): 573.705, ('mrg7', 'classify'): 573.711, ('mrg7', 'light'): 573.784, ('mrg7', 'compact'): 573.834, ('mrg7', 'pack'): 573.853, ('mrg7', 'd2h'): 573.869}",0.0459860311821103,0.2656064003938809
Mildly sparse,bcsstk07,420,7860,4.45578231292517,23660,23660,23660,23660,23660,23660,23660,0.0,,0.05299999999999727,0.23700000000008004,0.053999999999973625,0.09800000000007003,0.34400000000005093,0.596,,,,,0.738,0.781,0.377,0.347,0.372,0.376,,0.36099999999999,0.5159999999999627,0.5679999999999836,0.21299999999996544,0.18600000000003547,0.20500000000004093,0.21000000000003638,"{('cu', 'start'): 581.326, ('cu', 'h2dmalloc'): 581.38, ('cu', 'h2d'): 581.396, ('cu', 'workest'): 581.449, ('cu', 'compute'): 581.686, ('cu', 'copy'): 581.74, ('cu', 'pack'): 581.757, ('cu', 'd2h'): 581.855, ('gust', 'start'): 581.929, ('gust', 'h2d'): 581.996, ('gust', 'count'): 582.017, ('gust', 'scan'): 582.052, ('gust', 'expand'): 582.088, ('gust', 'sort'): 582.329, ('gust', 'reduce'): 582.429, ('gust', 'final'): 582.493, ('gust', 'pack'): 582.512, ('gust', 'd2h'): 582.527, ('merge', 'start'): 582.672, ('merge', 'h2d'): 582.737, ('merge', 'count'): 582.765, ('merge', 'scan'): 582.801, ('merge', 'expand'): 582.887, ('merge', 'merge'): 583.22, ('merge', 'final'): 583.261, ('merge', 'compact'): 583.29, ('merge', 'pack'): 583.305, ('merge', 'd2h'): 583.321, ('mrg2', 'start'): 583.459, ('mrg2', 'h2d'): 583.523, ('mrg2', 'count'): 583.55, ('mrg2', 'scan'): 583.584, ('mrg2', 'merge'): 583.661, ('mrg2', 'final'): 583.696, ('mrg2', 'compact'): 583.72, ('mrg2', 'pack'): 583.736, ('mrg2', 'd2h'): 583.752, ('mrg3', 'start'): 583.84, ('mrg3', 'h2d'): 583.905, ('mrg3', 'count'): 583.962, ('mrg3', 'scan'): 584.007, ('mrg3', 'merge'): 584.074, ('mrg3', 'pack'): 584.091, ('mrg3', 'd2h'): 584.106, ('mrg6', 'start'): 584.193, ('mrg6', 'h2d'): 584.257, ('mrg6', 'mean_numk'): 584.265, ('mrg6', 'scan'): 584.314, ('mrg6', 'classify'): 584.323, ('mrg6', 'light'): 584.398, ('mrg6', 'compact'): 584.445, ('mrg6', 'pack'): 584.462, ('mrg6', 'd2h'): 584.478, ('mrg7', 'start'): 584.57, ('mrg7', 'h2d'): 584.635, ('mrg7', 'mean_numk'): 584.643, ('mrg7', 'scan'): 584.7, ('mrg7', 'classify'): 584.705, ('mrg7', 'light'): 584.779, ('mrg7', 'compact'): 584.825, ('mrg7', 'pack'): 584.845, ('mrg7', 'd2h'): 584.861}",0.0511319376528263,0.2666560008889064
Mildly sparse,can_256,256,2916,4.449462890625,18568,18568,18568,18568,18568,18568,18568,0.0,,0.05199999999990723,0.16200000000003456,0.05000000000006821,0.03199999999992542,0.26400000000001,0.445,,,,,0.498,1.996,0.509,0.376,0.509,0.496,,0.2799999999999727,0.34199999999998454,1.8410000000000082,0.35599999999999454,0.22499999999990905,0.3509999999999991,0.34399999999993724,"{('cu', 'start'): 586.908, ('cu', 'h2dmalloc'): 586.957, ('cu', 'h2d'): 586.974, ('cu', 'workest'): 587.026, ('cu', 'compute'): 587.188, ('cu', 'copy'): 587.238, ('cu', 'pack'): 587.254, ('cu', 'd2h'): 587.286, ('gust', 'start'): 587.36, ('gust', 'h2d'): 587.423, ('gust', 'count'): 587.451, ('gust', 'scan'): 587.487, ('gust', 'expand'): 587.523, ('gust', 'sort'): 587.651, ('gust', 'reduce'): 587.69, ('gust', 'final'): 587.748, ('gust', 'pack'): 587.765, ('gust', 'd2h'): 587.778, ('merge', 'start'): 587.864, ('merge', 'h2d'): 587.931, ('merge', 'count'): 587.954, ('merge', 'scan'): 587.985, ('merge', 'expand'): 588.111, ('merge', 'merge'): 589.698, ('merge', 'final'): 589.735, ('merge', 'compact'): 589.757, ('merge', 'pack'): 589.772, ('merge', 'd2h'): 589.787, ('mrg2', 'start'): 589.866, ('mrg2', 'h2d'): 589.93, ('mrg2', 'count'): 589.958, ('mrg2', 'scan'): 589.989, ('mrg2', 'merge'): 590.217, ('mrg2', 'final'): 590.246, ('mrg2', 'compact'): 590.27, ('mrg2', 'pack'): 590.286, ('mrg2', 'd2h'): 590.3, ('mrg3', 'start'): 590.38, ('mrg3', 'h2d'): 590.445, ('mrg3', 'count'): 590.519, ('mrg3', 'scan'): 590.563, ('mrg3', 'merge'): 590.654, ('mrg3', 'pack'): 590.67, ('mrg3', 'd2h'): 590.684, ('mrg6', 'start'): 590.762, ('mrg6', 'h2d'): 590.826, ('mrg6', 'mean_numk'): 590.834, ('mrg6', 'scan'): 590.881, ('mrg6', 'classify'): 590.886, ('mrg6', 'light'): 591.115, ('mrg6', 'compact'): 591.158, ('mrg6', 'pack'): 591.177, ('mrg6', 'd2h'): 591.19, ('mrg7', 'start'): 591.276, ('mrg7', 'h2d'): 591.339, ('mrg7', 'mean_numk'): 591.349, ('mrg7', 'scan'): 591.396, ('mrg7', 'classify'): 591.401, ('mrg7', 'light'): 591.625, ('mrg7', 'compact'): 591.666, ('mrg7', 'pack'): 591.683, ('mrg7', 'd2h'): 591.697}",0.0473749823868274,0.2756832015234977
Mildly sparse,can_268,268,3082,4.291044776119403,15590,15590,15590,15590,15590,15590,15590,0.0,,0.05200000000002092,0.15999999999996817,0.04800000000000182,0.027000000000043656,0.2599999999999909,0.433,,,,,0.472,0.816,0.399,0.323,0.389,0.388,,0.2759999999999536,0.32200000000000273,0.6639999999999873,0.25099999999997635,0.17799999999999727,0.24099999999998545,0.23900000000003274,"{('cu', 'start'): 577.272, ('cu', 'h2dmalloc'): 577.322, ('cu', 'h2d'): 577.336, ('cu', 'workest'): 577.388, ('cu', 'compute'): 577.548, ('cu', 'copy'): 577.596, ('cu', 'pack'): 577.612, ('cu', 'd2h'): 577.639, ('gust', 'start'): 577.711, ('gust', 'h2d'): 577.773, ('gust', 'count'): 577.794, ('gust', 'scan'): 577.827, ('gust', 'expand'): 577.861, ('gust', 'sort'): 577.985, ('gust', 'reduce'): 578.022, ('gust', 'final'): 578.079, ('gust', 'pack'): 578.095, ('gust', 'd2h'): 578.108, ('merge', 'start'): 578.189, ('merge', 'h2d'): 578.254, ('merge', 'count'): 578.275, ('merge', 'scan'): 578.307, ('merge', 'expand'): 578.379, ('merge', 'merge'): 578.846, ('merge', 'final'): 578.881, ('merge', 'compact'): 578.904, ('merge', 'pack'): 578.918, ('merge', 'd2h'): 578.932, ('mrg2', 'start'): 579.01, ('mrg2', 'h2d'): 579.071, ('mrg2', 'count'): 579.093, ('mrg2', 'scan'): 579.125, ('mrg2', 'merge'): 579.253, ('mrg2', 'final'): 579.284, ('mrg2', 'compact'): 579.306, ('mrg2', 'pack'): 579.322, ('mrg2', 'd2h'): 579.335, ('mrg3', 'start'): 579.414, ('mrg3', 'h2d'): 579.474, ('mrg3', 'count'): 579.523, ('mrg3', 'scan'): 579.573, ('mrg3', 'merge'): 579.636, ('mrg3', 'pack'): 579.652, ('mrg3', 'd2h'): 579.664, ('mrg6', 'start'): 579.743, ('mrg6', 'h2d'): 579.802, ('mrg6', 'mean_numk'): 579.807, ('mrg6', 'scan'): 579.852, ('mrg6', 'classify'): 579.856, ('mrg6', 'light'): 579.983, ('mrg6', 'compact'): 580.027, ('mrg6', 'pack'): 580.043, ('mrg6', 'd2h'): 580.055, ('mrg7', 'start'): 580.137, ('mrg7', 'h2d'): 580.197, ('mrg7', 'mean_numk'): 580.201, ('mrg7', 'scan'): 580.245, ('mrg7', 'classify'): 580.253, ('mrg7', 'light'): 580.375, ('mrg7', 'compact'): 580.417, ('mrg7', 'pack'): 580.436, ('mrg7', 'd2h'): 580.449}",0.0446490012109279,0.2753920003073289
