class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,outer_cnnz,colw_cnnz,inner_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,man_write,outer_time,colw_time,inner_time,phases
Highly sparse,bcsstm05,153,153,0.6535947712418301,153,153,153,153,153,0.0,,0.08199999999999363,0.16399999999998727,0.05600000000004002,0.024999999999977263,0.3020000000000209,0.522,,,,,0.425,,0.503,0.465,0.493,"{('cu', 'start'): 676.942, ('cu', 'h2dmalloc'): 677.012, ('cu', 'h2d'): 677.025, ('cu', 'workest'): 677.107, ('cu', 'compute'): 677.271, ('cu', 'copy'): 677.327, ('cu', 'pack'): 677.345, ('cu', 'd2h'): 677.37, ('gust', 'start'): 677.478, ('gust', 'h2d'): 677.558, ('gust', 'count'): 677.579, ('gust', 'scan'): 677.619, ('gust', 'expand'): 677.638, ('gust', 'sort'): 677.684, ('gust', 'reduce'): 677.723, ('gust', 'final'): 677.778, ('gust', 'pack'): 677.795, ('gust', 'd2h'): 677.805, ('outer', 'start'): 677.913, ('outer', 'h2d'): 677.989, ('outer', 'csc'): 678.055, ('outer', 'count'): 678.075, ('outer', 'scan'): 678.112, ('outer', 'expand'): 678.13, ('outer', 'sort'): 678.173, ('outer', 'reduce'): 678.209, ('outer', 'final'): 678.266, ('outer', 'pack'): 678.283, ('outer', 'd2h'): 678.293, ('colw', 'start'): 678.428, ('colw', 'h2d'): 678.505, ('colw', 'csc'): 678.564, ('colw', 'count'): 678.583, ('colw', 'scan'): 678.617, ('colw', 'expand'): 678.634, ('colw', 'sort'): 678.677, ('colw', 'reduce'): 678.713, ('colw', 'final'): 678.762, ('colw', 'pack'): 678.779, ('colw', 'd2h'): 678.789, ('inner', 'start'): 678.904, ('inner', 'h2d'): 678.979, ('inner', 'csc'): 679.039, ('inner', 'count'): 679.068, ('inner', 'scan'): 679.105, ('inner', 'expand'): 679.122, ('inner', 'sort'): 679.164, ('inner', 'reduce'): 679.199, ('inner', 'final'): 679.25, ('inner', 'numeric'): 679.271, ('inner', 'pack'): 679.288, ('inner', 'd2h'): 679.298}"
Highly sparse,bp_600,822,4172,0.6174483930357978,16464,16464,16464,16464,16464,0.0,,0.09300000000007458,0.2039999999999509,0.07299999999997908,0.03599999999994452,0.37000000000000455,0.613,,,,,0.635,,0.817,0.743,0.878,"{('cu', 'start'): 706.794, ('cu', 'h2dmalloc'): 706.869, ('cu', 'h2d'): 706.886, ('cu', 'workest'): 706.979, ('cu', 'compute'): 707.183, ('cu', 'copy'): 707.256, ('cu', 'pack'): 707.278, ('cu', 'd2h'): 707.314, ('gust', 'start'): 707.424, ('gust', 'h2d'): 707.509, ('gust', 'count'): 707.542, ('gust', 'scan'): 707.589, ('gust', 'expand'): 707.645, ('gust', 'sort'): 707.785, ('gust', 'reduce'): 707.834, ('gust', 'final'): 707.902, ('gust', 'pack'): 707.926, ('gust', 'd2h'): 707.946, ('outer', 'start'): 708.072, ('outer', 'h2d'): 708.161, ('outer', 'csc'): 708.345, ('outer', 'count'): 708.366, ('outer', 'scan'): 708.408, ('outer', 'expand'): 708.46, ('outer', 'sort'): 708.587, ('outer', 'reduce'): 708.632, ('outer', 'final'): 708.711, ('outer', 'pack'): 708.733, ('outer', 'd2h'): 708.768, ('colw', 'start'): 708.903, ('colw', 'h2d'): 708.991, ('colw', 'csc'): 709.166, ('colw', 'count'): 709.19, ('colw', 'scan'): 709.231, ('colw', 'expand'): 709.255, ('colw', 'sort'): 709.379, ('colw', 'reduce'): 709.423, ('colw', 'final'): 709.484, ('colw', 'pack'): 709.507, ('colw', 'd2h'): 709.527, ('inner', 'start'): 709.655, ('inner', 'h2d'): 709.739, ('inner', 'csc'): 709.91, ('inner', 'count'): 709.94, ('inner', 'scan'): 709.981, ('inner', 'expand'): 710.027, ('inner', 'sort'): 710.154, ('inner', 'reduce'): 710.197, ('inner', 'final'): 710.256, ('inner', 'numeric'): 710.389, ('inner', 'pack'): 710.411, ('inner', 'd2h'): 710.432}"
Highly sparse,bp_400,822,4028,0.596136655596403,15238,15238,15238,15238,15238,0.0,,0.06700000000000728,0.19100000000003092,0.05600000000004002,0.033999999999991815,0.3140000000000782,0.527,,,,,0.539,,0.7,0.634,0.793,"{('cu', 'start'): 678.951, ('cu', 'h2dmalloc'): 679.019, ('cu', 'h2d'): 679.035, ('cu', 'workest'): 679.102, ('cu', 'compute'): 679.293, ('cu', 'copy'): 679.349, ('cu', 'pack'): 679.367, ('cu', 'd2h'): 679.401, ('gust', 'start'): 679.491, ('gust', 'h2d'): 679.579, ('gust', 'count'): 679.611, ('gust', 'scan'): 679.65, ('gust', 'expand'): 679.696, ('gust', 'sort'): 679.812, ('gust', 'reduce'): 679.852, ('gust', 'final'): 679.908, ('gust', 'pack'): 679.925, ('gust', 'd2h'): 679.944, ('outer', 'start'): 680.04, ('outer', 'h2d'): 680.116, ('outer', 'csc'): 680.281, ('outer', 'count'): 680.299, ('outer', 'scan'): 680.333, ('outer', 'expand'): 680.38, ('outer', 'sort'): 680.493, ('outer', 'reduce'): 680.539, ('outer', 'final'): 680.59, ('outer', 'pack'): 680.608, ('outer', 'd2h'): 680.642, ('colw', 'start'): 680.751, ('colw', 'h2d'): 680.828, ('colw', 'csc'): 680.992, ('colw', 'count'): 681.012, ('colw', 'scan'): 681.044, ('colw', 'expand'): 681.064, ('colw', 'sort'): 681.177, ('colw', 'reduce'): 681.212, ('colw', 'final'): 681.261, ('colw', 'pack'): 681.277, ('colw', 'd2h'): 681.296, ('inner', 'start'): 681.393, ('inner', 'h2d'): 681.467, ('inner', 'csc'): 681.63, ('inner', 'count'): 681.658, ('inner', 'scan'): 681.691, ('inner', 'expand'): 681.734, ('inner', 'sort'): 681.845, ('inner', 'reduce'): 681.88, ('inner', 'final'): 681.934, ('inner', 'numeric'): 682.063, ('inner', 'pack'): 682.081, ('inner', 'd2h'): 682.1}"
Highly sparse,662_bus,662,2474,0.5645256980129791,6480,6480,6480,6480,6480,0.0,,0.06900000000007367,0.18299999999999272,0.05899999999996908,0.02699999999992997,0.31100000000003547,0.532,,,,,0.494,,0.582,0.548,0.56,"{('cu', 'start'): 675.036, ('cu', 'h2dmalloc'): 675.104, ('cu', 'h2d'): 675.131, ('cu', 'workest'): 675.2, ('cu', 'compute'): 675.383, ('cu', 'copy'): 675.442, ('cu', 'pack'): 675.46, ('cu', 'd2h'): 675.487, ('gust', 'start'): 675.579, ('gust', 'h2d'): 675.666, ('gust', 'count'): 675.686, ('gust', 'scan'): 675.725, ('gust', 'expand'): 675.746, ('gust', 'sort'): 675.862, ('gust', 'reduce'): 675.903, ('gust', 'final'): 675.957, ('gust', 'pack'): 675.974, ('gust', 'd2h'): 675.987, ('outer', 'start'): 676.082, ('outer', 'h2d'): 676.171, ('outer', 'csc'): 676.235, ('outer', 'count'): 676.253, ('outer', 'scan'): 676.287, ('outer', 'expand'): 676.305, ('outer', 'sort'): 676.419, ('outer', 'reduce'): 676.457, ('outer', 'final'): 676.515, ('outer', 'pack'): 676.533, ('outer', 'd2h'): 676.563, ('colw', 'start'): 676.676, ('colw', 'h2d'): 676.77, ('colw', 'csc'): 676.834, ('colw', 'count'): 676.854, ('colw', 'scan'): 676.887, ('colw', 'expand'): 676.905, ('colw', 'sort'): 677.017, ('colw', 'reduce'): 677.053, ('colw', 'final'): 677.102, ('colw', 'pack'): 677.119, ('colw', 'd2h'): 677.132, ('inner', 'start'): 677.232, ('inner', 'h2d'): 677.313, ('inner', 'csc'): 677.384, ('inner', 'count'): 677.403, ('inner', 'scan'): 677.437, ('inner', 'expand'): 677.456, ('inner', 'sort'): 677.567, ('inner', 'reduce'): 677.602, ('inner', 'final'): 677.65, ('inner', 'numeric'): 677.675, ('inner', 'pack'): 677.693, ('inner', 'd2h'): 677.706}"
Highly sparse,bp_200,822,3802,0.5626890676706863,13197,13197,13197,13197,13197,0.0,,0.07000000000005002,0.20000000000004547,0.06099999999992178,0.03200000000003911,0.3310000000000173,0.546,,,,,0.525,,0.726,0.674,0.798,"{('cu', 'start'): 671.221, ('cu', 'h2dmalloc'): 671.29, ('cu', 'h2d'): 671.305, ('cu', 'workest'): 671.375, ('cu', 'compute'): 671.575, ('cu', 'copy'): 671.636, ('cu', 'pack'): 671.654, ('cu', 'd2h'): 671.686, ('gust', 'start'): 671.778, ('gust', 'h2d'): 671.86, ('gust', 'count'): 671.891, ('gust', 'scan'): 671.928, ('gust', 'expand'): 671.973, ('gust', 'sort'): 672.089, ('gust', 'reduce'): 672.128, ('gust', 'final'): 672.183, ('gust', 'pack'): 672.2, ('gust', 'd2h'): 672.217, ('outer', 'start'): 672.312, ('outer', 'h2d'): 672.389, ('outer', 'csc'): 672.578, ('outer', 'count'): 672.597, ('outer', 'scan'): 672.631, ('outer', 'expand'): 672.677, ('outer', 'sort'): 672.791, ('outer', 'reduce'): 672.836, ('outer', 'final'): 672.887, ('outer', 'pack'): 672.904, ('outer', 'd2h'): 672.938, ('colw', 'start'): 673.048, ('colw', 'h2d'): 673.127, ('colw', 'csc'): 673.307, ('colw', 'count'): 673.327, ('colw', 'scan'): 673.36, ('colw', 'expand'): 673.38, ('colw', 'sort'): 673.5, ('colw', 'reduce'): 673.537, ('colw', 'final'): 673.594, ('colw', 'pack'): 673.612, ('colw', 'd2h'): 673.628, ('inner', 'start'): 673.731, ('inner', 'h2d'): 673.808, ('inner', 'csc'): 673.985, ('inner', 'count'): 674.013, ('inner', 'scan'): 674.046, ('inner', 'expand'): 674.089, ('inner', 'sort'): 674.2, ('inner', 'reduce'): 674.236, ('inner', 'final'): 674.284, ('inner', 'numeric'): 674.408, ('inner', 'pack'): 674.426, ('inner', 'd2h'): 674.443}"
Highly sparse,bcsstm13,2003,21943,0.5469329704893483,90811,90811,90811,90811,90811,0.0,,0.07799999999997453,0.3650000000000091,0.06299999999998818,0.17200000000002547,0.5059999999999718,0.899,,,,,1.407,,1.507,1.508,1.528,"{('cu', 'start'): 692.142, ('cu', 'h2dmalloc'): 692.23, ('cu', 'h2d'): 692.26, ('cu', 'workest'): 692.338, ('cu', 'compute'): 692.703, ('cu', 'copy'): 692.766, ('cu', 'pack'): 692.786, ('cu', 'd2h'): 692.958, ('gust', 'start'): 693.055, ('gust', 'h2d'): 693.147, ('gust', 'count'): 693.174, ('gust', 'scan'): 693.219, ('gust', 'expand'): 693.38, ('gust', 'sort'): 693.721, ('gust', 'reduce'): 693.894, ('gust', 'final'): 694.27, ('gust', 'pack'): 694.297, ('gust', 'd2h'): 694.364, ('outer', 'start'): 694.475, ('outer', 'h2d'): 694.569, ('outer', 'csc'): 694.67, ('outer', 'count'): 694.69, ('outer', 'scan'): 694.729, ('outer', 'expand'): 694.873, ('outer', 'sort'): 695.211, ('outer', 'reduce'): 695.392, ('outer', 'final'): 695.627, ('outer', 'pack'): 695.65, ('outer', 'd2h'): 695.731, ('colw', 'start'): 695.995, ('colw', 'h2d'): 696.088, ('colw', 'csc'): 696.192, ('colw', 'count'): 696.218, ('colw', 'scan'): 696.257, ('colw', 'expand'): 696.416, ('colw', 'sort'): 696.748, ('colw', 'reduce'): 696.918, ('colw', 'final'): 697.143, ('colw', 'pack'): 697.183, ('colw', 'd2h'): 697.254, ('inner', 'start'): 697.514, ('inner', 'h2d'): 697.609, ('inner', 'csc'): 697.71, ('inner', 'count'): 697.733, ('inner', 'scan'): 697.77, ('inner', 'expand'): 697.924, ('inner', 'sort'): 698.261, ('inner', 'reduce'): 698.436, ('inner', 'final'): 698.66, ('inner', 'numeric'): 698.856, ('inner', 'pack'): 698.878, ('inner', 'd2h'): 698.947}"
Highly sparse,bp_0,822,3276,0.4848420267462305,9384,9384,9384,9384,9384,0.0,,0.06799999999998363,0.17400000000009186,0.05499999999994998,0.02800000000002001,0.29700000000002547,0.504,,,,,0.519,,0.694,0.64,0.741,"{('cu', 'start'): 660.487, ('cu', 'h2dmalloc'): 660.559, ('cu', 'h2d'): 660.573, ('cu', 'workest'): 660.641, ('cu', 'compute'): 660.815, ('cu', 'copy'): 660.87, ('cu', 'pack'): 660.887, ('cu', 'd2h'): 660.915, ('gust', 'start'): 661.005, ('gust', 'h2d'): 661.086, ('gust', 'count'): 661.116, ('gust', 'scan'): 661.151, ('gust', 'expand'): 661.191, ('gust', 'sort'): 661.313, ('gust', 'reduce'): 661.352, ('gust', 'final'): 661.405, ('gust', 'pack'): 661.422, ('gust', 'd2h'): 661.436, ('outer', 'start'): 661.533, ('outer', 'h2d'): 661.611, ('outer', 'csc'): 661.777, ('outer', 'count'): 661.796, ('outer', 'scan'): 661.829, ('outer', 'expand'): 661.874, ('outer', 'sort'): 661.983, ('outer', 'reduce'): 662.027, ('outer', 'final'): 662.077, ('outer', 'pack'): 662.093, ('outer', 'd2h'): 662.108, ('colw', 'start'): 662.237, ('colw', 'h2d'): 662.319, ('colw', 'csc'): 662.487, ('colw', 'count'): 662.507, ('colw', 'scan'): 662.541, ('colw', 'expand'): 662.561, ('colw', 'sort'): 662.669, ('colw', 'reduce'): 662.705, ('colw', 'final'): 662.754, ('colw', 'pack'): 662.771, ('colw', 'd2h'): 662.785, ('inner', 'start'): 662.886, ('inner', 'h2d'): 662.962, ('inner', 'csc'): 663.125, ('inner', 'count'): 663.153, ('inner', 'scan'): 663.185, ('inner', 'expand'): 663.222, ('inner', 'sort'): 663.331, ('inner', 'reduce'): 663.366, ('inner', 'final'): 663.421, ('inner', 'numeric'): 663.508, ('inner', 'pack'): 663.525, ('inner', 'd2h'): 663.539}"
Highly sparse,bcsstk23,3134,45178,0.45996948062076437,220632,220632,220632,220632,220632,0.0,,0.07200000000000273,0.3410000000000082,0.1349999999999909,0.32799999999997453,0.5480000000000018,1.237,,,,,1.823,,1.851,1.862,2.084,"{('cu', 'start'): 699.798, ('cu', 'h2dmalloc'): 699.864, ('cu', 'h2d'): 699.904, ('cu', 'workest'): 699.976, ('cu', 'compute'): 700.317, ('cu', 'copy'): 700.452, ('cu', 'pack'): 700.552, ('cu', 'd2h'): 700.88, ('gust', 'start'): 701.051, ('gust', 'h2d'): 701.152, ('gust', 'count'): 701.174, ('gust', 'scan'): 701.229, ('gust', 'expand'): 701.431, ('gust', 'sort'): 701.766, ('gust', 'reduce'): 701.947, ('gust', 'final'): 702.39, ('gust', 'pack'): 702.479, ('gust', 'd2h'): 702.632, ('outer', 'start'): 702.888, ('outer', 'h2d'): 702.986, ('outer', 'csc'): 703.073, ('outer', 'count'): 703.093, ('outer', 'scan'): 703.132, ('outer', 'expand'): 703.283, ('outer', 'sort'): 703.618, ('outer', 'reduce'): 703.79, ('outer', 'final'): 704.083, ('outer', 'pack'): 704.183, ('outer', 'd2h'): 704.335, ('colw', 'start'): 704.753, ('colw', 'h2d'): 704.856, ('colw', 'csc'): 704.945, ('colw', 'count'): 704.967, ('colw', 'scan'): 705.007, ('colw', 'expand'): 705.157, ('colw', 'sort'): 705.51, ('colw', 'reduce'): 705.693, ('colw', 'final'): 705.978, ('colw', 'pack'): 706.059, ('colw', 'd2h'): 706.215, ('inner', 'start'): 706.628, ('inner', 'h2d'): 706.731, ('inner', 'csc'): 706.818, ('inner', 'count'): 706.839, ('inner', 'scan'): 706.876, ('inner', 'expand'): 707.025, ('inner', 'sort'): 707.356, ('inner', 'reduce'): 707.579, ('inner', 'final'): 707.921, ('inner', 'numeric'): 708.139, ('inner', 'pack'): 708.268, ('inner', 'd2h'): 708.427}"
Highly sparse,bcsstk17,10974,428650,0.35593682023042417,1406936,1406936,1406936,1406936,1406936,0.0,,0.1490000000000009,1.7720000000000482,0.15999999999996817,0.8139999999999645,2.0810000000000173,3.283,,,,,5.277,,5.363,5.485,5.717,"{('cu', 'start'): 757.934, ('cu', 'h2dmalloc'): 758.006, ('cu', 'h2d'): 758.151, ('cu', 'workest'): 758.3, ('cu', 'compute'): 760.072, ('cu', 'copy'): 760.232, ('cu', 'pack'): 760.297, ('cu', 'd2h'): 761.111, ('gust', 'start'): 761.226, ('gust', 'h2d'): 761.742, ('gust', 'count'): 761.821, ('gust', 'scan'): 761.861, ('gust', 'expand'): 762.181, ('gust', 'sort'): 764.821, ('gust', 'reduce'): 765.163, ('gust', 'final'): 765.738, ('gust', 'pack'): 765.808, ('gust', 'd2h'): 766.223, ('outer', 'start'): 766.511, ('outer', 'h2d'): 766.983, ('outer', 'csc'): 767.252, ('outer', 'count'): 767.272, ('outer', 'scan'): 767.306, ('outer', 'expand'): 767.57, ('outer', 'sort'): 770.129, ('outer', 'reduce'): 770.465, ('outer', 'final'): 770.878, ('outer', 'pack'): 770.961, ('outer', 'd2h'): 771.376, ('colw', 'start'): 771.881, ('colw', 'h2d'): 772.449, ('colw', 'csc'): 772.718, ('colw', 'count'): 772.746, ('colw', 'scan'): 772.78, ('colw', 'expand'): 773.068, ('colw', 'sort'): 775.621, ('colw', 'reduce'): 775.961, ('colw', 'final'): 776.369, ('colw', 'pack'): 776.435, ('colw', 'd2h'): 776.872, ('inner', 'start'): 777.375, ('inner', 'h2d'): 777.944, ('inner', 'csc'): 778.211, ('inner', 'count'): 778.237, ('inner', 'scan'): 778.27, ('inner', 'expand'): 778.564, ('inner', 'sort'): 781.138, ('inner', 'reduce'): 781.482, ('inner', 'final'): 781.893, ('inner', 'numeric'): 782.26, ('inner', 'pack'): 782.346, ('inner', 'd2h'): 782.762}"
Highly sparse,blckhole,2132,14872,0.3271861986912552,41546,41546,41546,41546,41546,0.0,,0.06999999999993634,0.2400000000000091,0.05899999999996908,0.11800000000005184,0.3689999999999145,0.664,,,,,0.788,,0.875,0.834,0.856,"{('cu', 'start'): 672.68, ('cu', 'h2dmalloc'): 672.75, ('cu', 'h2d'): 672.772, ('cu', 'workest'): 672.842, ('cu', 'compute'): 673.082, ('cu', 'copy'): 673.141, ('cu', 'pack'): 673.16, ('cu', 'd2h'): 673.278, ('gust', 'start'): 673.357, ('gust', 'h2d'): 673.44, ('gust', 'count'): 673.461, ('gust', 'scan'): 673.501, ('gust', 'expand'): 673.527, ('gust', 'sort'): 673.788, ('gust', 'reduce'): 673.891, ('gust', 'final'): 673.951, ('gust', 'pack'): 673.97, ('gust', 'd2h'): 674.006, ('outer', 'start'): 674.156, ('outer', 'h2d'): 674.237, ('outer', 'csc'): 674.308, ('outer', 'count'): 674.327, ('outer', 'scan'): 674.361, ('outer', 'expand'): 674.384, ('outer', 'sort'): 674.644, ('outer', 'reduce'): 674.745, ('outer', 'final'): 674.811, ('outer', 'pack'): 674.83, ('outer', 'd2h'): 674.881, ('colw', 'start'): 675.043, ('colw', 'h2d'): 675.125, ('colw', 'csc'): 675.196, ('colw', 'count'): 675.216, ('colw', 'scan'): 675.25, ('colw', 'expand'): 675.274, ('colw', 'sort'): 675.519, ('colw', 'reduce'): 675.619, ('colw', 'final'): 675.677, ('colw', 'pack'): 675.695, ('colw', 'd2h'): 675.73, ('inner', 'start'): 675.888, ('inner', 'h2d'): 675.968, ('inner', 'csc'): 676.039, ('inner', 'count'): 676.058, ('inner', 'scan'): 676.091, ('inner', 'expand'): 676.115, ('inner', 'sort'): 676.361, ('inner', 'reduce'): 676.458, ('inner', 'final'): 676.512, ('inner', 'numeric'): 676.545, ('inner', 'pack'): 676.563, ('inner', 'd2h'): 676.598}"
Highly sparse,bcsstk29,13992,619488,0.31642683346621986,1965686,1965686,1965686,1965686,1965686,0.0,,0.18799999999998818,2.399000000000001,0.17799999999999727,1.1999999999999318,2.7649999999999864,4.751,,,,,7.4,,8.16,8.111,8.42,"{('cu', 'start'): 754.053, ('cu', 'h2dmalloc'): 754.14, ('cu', 'h2d'): 754.626, ('cu', 'workest'): 754.814, ('cu', 'compute'): 757.213, ('cu', 'copy'): 757.391, ('cu', 'pack'): 757.47, ('cu', 'd2h'): 758.67, ('gust', 'start'): 758.813, ('gust', 'h2d'): 759.082, ('gust', 'count'): 759.156, ('gust', 'scan'): 759.196, ('gust', 'expand'): 759.688, ('gust', 'sort'): 763.901, ('gust', 'reduce'): 764.351, ('gust', 'final'): 765.085, ('gust', 'pack'): 765.176, ('gust', 'd2h'): 765.874, ('outer', 'start'): 766.222, ('outer', 'h2d'): 767.237, ('outer', 'csc'): 767.543, ('outer', 'count'): 767.563, ('outer', 'scan'): 767.598, ('outer', 'expand'): 767.983, ('outer', 'sort'): 771.961, ('outer', 'reduce'): 772.412, ('outer', 'final'): 772.897, ('outer', 'pack'): 772.981, ('outer', 'd2h'): 773.678, ('colw', 'start'): 774.391, ('colw', 'h2d'): 775.301, ('colw', 'csc'): 775.608, ('colw', 'count'): 775.633, ('colw', 'scan'): 775.668, ('colw', 'expand'): 776.116, ('colw', 'sort'): 780.092, ('colw', 'reduce'): 780.543, ('colw', 'final'): 781.013, ('colw', 'pack'): 781.086, ('colw', 'd2h'): 781.792, ('inner', 'start'): 782.511, ('inner', 'h2d'): 783.428, ('inner', 'csc'): 783.729, ('inner', 'count'): 783.756, ('inner', 'scan'): 783.793, ('inner', 'expand'): 784.218, ('inner', 'sort'): 788.203, ('inner', 'reduce'): 788.648, ('inner', 'final'): 789.126, ('inner', 'numeric'): 789.707, ('inner', 'pack'): 789.798, ('inner', 'd2h'): 790.493}"
Highly sparse,1138_bus,1138,4054,0.31303955695713814,11142,11142,11142,11142,11142,0.0,,0.07100000000002638,0.17700000000002092,0.05999999999994543,0.03199999999992542,0.3079999999999927,0.534,,,,,0.534,,0.605,0.578,0.582,"{('cu', 'start'): 671.608, ('cu', 'h2dmalloc'): 671.681, ('cu', 'h2d'): 671.697, ('cu', 'workest'): 671.768, ('cu', 'compute'): 671.945, ('cu', 'copy'): 672.005, ('cu', 'pack'): 672.023, ('cu', 'd2h'): 672.055, ('gust', 'start'): 672.159, ('gust', 'h2d'): 672.254, ('gust', 'count'): 672.277, ('gust', 'scan'): 672.317, ('gust', 'expand'): 672.341, ('gust', 'sort'): 672.461, ('gust', 'reduce'): 672.504, ('gust', 'final'): 672.562, ('gust', 'pack'): 672.58, ('gust', 'd2h'): 672.596, ('outer', 'start'): 672.705, ('outer', 'h2d'): 672.786, ('outer', 'csc'): 672.855, ('outer', 'count'): 672.873, ('outer', 'scan'): 672.909, ('outer', 'expand'): 672.929, ('outer', 'sort'): 673.043, ('outer', 'reduce'): 673.089, ('outer', 'final'): 673.143, ('outer', 'pack'): 673.161, ('outer', 'd2h'): 673.199, ('colw', 'start'): 673.322, ('colw', 'h2d'): 673.406, ('colw', 'csc'): 673.474, ('colw', 'count'): 673.495, ('colw', 'scan'): 673.53, ('colw', 'expand'): 673.552, ('colw', 'sort'): 673.664, ('colw', 'reduce'): 673.703, ('colw', 'final'): 673.762, ('colw', 'pack'): 673.779, ('colw', 'd2h'): 673.795, ('inner', 'start'): 673.911, ('inner', 'h2d'): 673.989, ('inner', 'csc'): 674.057, ('inner', 'count'): 674.076, ('inner', 'scan'): 674.111, ('inner', 'expand'): 674.131, ('inner', 'sort'): 674.245, ('inner', 'reduce'): 674.284, ('inner', 'final'): 674.334, ('inner', 'numeric'): 674.362, ('inner', 'pack'): 674.38, ('inner', 'd2h'): 674.396}"
Highly sparse,bcspwr06,1454,5300,0.25069579909522466,14110,14110,14110,14110,14110,0.0,,0.06799999999998363,0.16599999999993997,0.05600000000004002,0.03300000000001546,0.2899999999999636,0.513,,,,,0.49,,0.593,0.552,0.557,"{('cu', 'start'): 640.224, ('cu', 'h2dmalloc'): 640.301, ('cu', 'h2d'): 640.32, ('cu', 'workest'): 640.388, ('cu', 'compute'): 640.554, ('cu', 'copy'): 640.61, ('cu', 'pack'): 640.629, ('cu', 'd2h'): 640.662, ('gust', 'start'): 640.748, ('gust', 'h2d'): 640.827, ('gust', 'count'): 640.847, ('gust', 'scan'): 640.886, ('gust', 'expand'): 640.909, ('gust', 'sort'): 641.029, ('gust', 'reduce'): 641.067, ('gust', 'final'): 641.121, ('gust', 'pack'): 641.139, ('gust', 'd2h'): 641.157, ('outer', 'start'): 641.249, ('outer', 'h2d'): 641.346, ('outer', 'csc'): 641.411, ('outer', 'count'): 641.429, ('outer', 'scan'): 641.463, ('outer', 'expand'): 641.483, ('outer', 'sort'): 641.607, ('outer', 'reduce'): 641.643, ('outer', 'final'): 641.696, ('outer', 'pack'): 641.713, ('outer', 'd2h'): 641.746, ('colw', 'start'): 641.853, ('colw', 'h2d'): 641.932, ('colw', 'csc'): 641.995, ('colw', 'count'): 642.015, ('colw', 'scan'): 642.048, ('colw', 'expand'): 642.07, ('colw', 'sort'): 642.185, ('colw', 'reduce'): 642.221, ('colw', 'final'): 642.28, ('colw', 'pack'): 642.297, ('colw', 'd2h'): 642.316, ('inner', 'start'): 642.414, ('inner', 'h2d'): 642.491, ('inner', 'csc'): 642.555, ('inner', 'count'): 642.574, ('inner', 'scan'): 642.607, ('inner', 'expand'): 642.628, ('inner', 'sort'): 642.744, ('inner', 'reduce'): 642.777, ('inner', 'final'): 642.827, ('inner', 'numeric'): 642.853, ('inner', 'pack'): 642.87, ('inner', 'd2h'): 642.889}"
Highly sparse,bcsstk30,28924,2043492,0.24426218412514641,8946070,8946070,8946070,8946070,8946070,0.0,,0.2980000000000018,7.738999999999919,0.6170000000000755,4.770999999999958,8.653999999999996,14.785,,,,,35.462,,35.658,35.428,38.363,"{('cu', 'start'): 994.204, ('cu', 'h2dmalloc'): 994.26, ('cu', 'h2d'): 995.325, ('cu', 'workest'): 995.623, ('cu', 'compute'): 1003.362, ('cu', 'copy'): 1003.979, ('cu', 'pack'): 1004.072, ('cu', 'd2h'): 1008.843, ('gust', 'start'): 1009.0, ('gust', 'h2d'): 1010.411, ('gust', 'count'): 1010.507, ('gust', 'scan'): 1010.549, ('gust', 'expand'): 1012.838, ('gust', 'sort'): 1035.99, ('gust', 'reduce'): 1037.911, ('gust', 'final'): 1040.553, ('gust', 'pack'): 1040.648, ('gust', 'd2h'): 1043.798, ('outer', 'start'): 1044.472, ('outer', 'h2d'): 1046.027, ('outer', 'csc'): 1046.462, ('outer', 'count'): 1046.485, ('outer', 'scan'): 1046.523, ('outer', 'expand'): 1048.602, ('outer', 'sort'): 1071.357, ('outer', 'reduce'): 1073.35, ('outer', 'final'): 1075.225, ('outer', 'pack'): 1075.308, ('outer', 'd2h'): 1078.49, ('colw', 'start'): 1080.141, ('colw', 'h2d'): 1081.391, ('colw', 'csc'): 1081.832, ('colw', 'count'): 1081.868, ('colw', 'scan'): 1081.905, ('colw', 'expand'): 1084.504, ('colw', 'sort'): 1107.124, ('colw', 'reduce'): 1109.078, ('colw', 'final'): 1110.905, ('colw', 'pack'): 1110.984, ('colw', 'd2h'): 1114.126, ('inner', 'start'): 1115.578, ('inner', 'h2d'): 1117.162, ('inner', 'csc'): 1117.585, ('inner', 'count'): 1117.617, ('inner', 'scan'): 1117.654, ('inner', 'expand'): 1120.112, ('inner', 'sort'): 1143.023, ('inner', 'reduce'): 1144.959, ('inner', 'final'): 1146.771, ('inner', 'numeric'): 1149.769, ('inner', 'pack'): 1150.124, ('inner', 'd2h'): 1153.334}"
